649	0.934908	0.934908	0.934908
650	0.93466	0.93466	0.93466
651	0.934444	0.934444	0.934444
652	0.934228	0.934228	0.934228
653	0.934012	0.934012	0.934012
654	0.933796	0.933796	0.933796
655	0.93358	0.93358	0.93358
656	0.933376	0.933376	0.933376
657	0.933172	0.933172	0.933172
658	0.932968	0.932968	0.932968
659	0.932764	0.932764	0.932764
660	0.93256	0.93256	0.93256
661	0.93229	0.93229	0.93229
662	0.93202	0.93202	0.93202
663	0.93175	0.93175	0.93175
664	0.93148	0.93148	0.93148
665	0.93121	0.93121	0.93121
666	0.930848	0.930848	0.930848
667	0.930486	0.930486	0.930486
668	0.930124	0.930124	0.930124
669	0.929762	0.929762	0.929762
670	0.9294	0.9294	0.9294
671	0.929196	0.929196	0.929196
672	0.928992	0.928992	0.928992
673	0.928788	0.928788	0.928788
674	0.928584	0.928584	0.928584
675	0.92838	0.92838	0.92838
676	0.928114	0.928114	0.928114
677	0.927848	0.927848	0.927848
678	0.927582	0.927582	0.927582
679	0.927316	0.927316	0.927316
680	0.92705	0.92705	0.92705
681	0.926798	0.926798	0.926798
682	0.926546	0.926546	0.926546
683	0.926294	0.926294	0.926294
684	0.926042	0.926042	0.926042
685	0.92579	0.92579	0.92579
686	0.925454	0.925454	0.925454
687	0.925118	0.925118	0.925118
688	0.924782	0.924782	0.924782
689	0.924446	0.924446	0.924446
690	0.92411	0.92411	0.92411
691	0.923892	0.923892	0.923892
692	0.923674	0.923674	0.923674
693	0.923456	0.923456	0.923456
694	0.923238	0.923238	0.923238
695	0.92302	0.92302	0.92302
696	0.922746	0.922746	0.922746
697	0.922472	0.922472	0.922472
698	0.922198	0.922198	0.922198
699	0.921924	0.921924	0.921924
700	0.92165	0.92165	0.92165
701	0.921282	0.921282	0.921282
702	0.920914	0.920914	0.920914
703	0.920546	0.920546	0.920546
704	0.920178	0.920178	0.920178
705	0.91981	0.91981	0.91981
706	0.919394	0.919394	0.919394
707	0.918978	0.918978	0.918978
708	0.918562	0.918562	0.918562
709	0.918146	0.918146	0.918146
710	0.91773	0.91773	0.91773
711	0.917272	0.917272	0.917272
712	0.916814	0.916814	0.916814
713	0.916356	0.916356	0.916356
714	0.915898	0.915898	0.915898
715	0.91544	0.91544	0.91544
716	0.915178	0.915178	0.915178
717	0.914916	0.914916	0.914916
718	0.914654	0.914654	0.914654
719	0.914392	0.914392	0.914392
720	0.91413	0.91413	0.91413
721	0.913888	0.913888	0.913888
722	0.913646	0.913646	0.913646
723	0.913404	0.913404	0.913404
724	0.913162	0.913162	0.913162
725	0.91292	0.91292	0.91292
726	0.912462	0.912462	0.912462
727	0.912004	0.912004	0.912004
728	0.911546	0.911546	0.911546
729	0.911088	0.911088	0.911088
730	0.91063	0.91063	0.91063
731	0.910174	0.910174	0.910174
732	0.909718	0.909718	0.909718
733	0.909262	0.909262	0.909262
734	0.908806	0.908806	0.908806
735	0.90835	0.90835	0.90835
736	0.907928	0.907928	0.907928
737	0.907506	0.907506	0.907506
738	0.907084	0.907084	0.907084
739	0.906662	0.906662	0.906662
740	0.90624	0.90624	0.90624
741	0.905754	0.905754	0.905754
742	0.905268	0.905268	0.905268
743	0.904782	0.904782	0.904782
744	0.904296	0.904296	0.904296
745	0.90381	0.90381	0.90381
746	0.903442	0.903442	0.903442
747	0.903074	0.903074	0.903074
748	0.902706	0.902706	0.902706
749	0.902338	0.902338	0.902338
750	0.90197	0.90197	0.90197
751	0.901704	0.901704	0.901704
752	0.901438	0.901438	0.901438
753	0.901172	0.901172	0.901172
754	0.900906	0.900906	0.900906
755	0.90064	0.90064	0.90064
756	0.900032	0.900032	0.900032
757	0.899424	0.899424	0.899424
758	0.898816	0.898816	0.898816
759	0.898208	0.898208	0.898208
760	0.8976	0.8976	0.8976
761	0.897176	0.897176	0.897176
762	0.896752	0.896752	0.896752
763	0.896328	0.896328	0.896328
764	0.895904	0.895904	0.895904
765	0.89548	0.89548	0.89548
766	0.894762	0.894762	0.894762
767	0.894044	0.894044	0.894044
768	0.893326	0.893326	0.893326
769	0.892608	0.892608	0.892608
770	0.89189	0.89189	0.89189
771	0.891676	0.891676	0.891676
772	0.891462	0.891462	0.891462
773	0.891248	0.891248	0.891248
774	0.891034	0.891034	0.891034
775	0.89082	0.89082	0.89082
776	0.89067	0.89067	0.89067
777	0.89052	0.89052	0.89052
778	0.89037	0.89037	0.89037
779	0.89022	0.89022	0.89022
780	0.89007	0.89007	0.89007
781	0.889548	0.889548	0.889548
782	0.889026	0.889026	0.889026
783	0.888504	0.888504	0.888504
784	0.887982	0.887982	0.887982
785	0.88746	0.88746	0.88746
786	0.886862	0.886862	0.886862
787	0.886264	0.886264	0.886264
788	0.885666	0.885666	0.885666
789	0.885068	0.885068	0.885068
790	0.88447	0.88447	0.88447
791	0.884118	0.884118	0.884118
792	0.883766	0.883766	0.883766
793	0.883414	0.883414	0.883414
794	0.883062	0.883062	0.883062
795	0.88271	0.88271	0.88271
796	0.882598	0.882598	0.882598
797	0.882486	0.882486	0.882486
798	0.882374	0.882374	0.882374
799	0.882262	0.882262	0.882262
800	0.88215	0.88215	0.88215
